user_id,book_id,rating_predict
135620,3954634,8.347648008296364
136081,4183999,8.769740020019483
137231,2260524,7.4637010119006
137381,4827193,7.864678640449974
137500,1817250,2.9446956095713754
137601,4681675,7.536544516047549
139371,170101,7.854851765824931
141230,534430,8.759986103483156
141320,2577789,4.1465774067647585
141441,681470,8.295314168656253
142221,3763261,8.192216687666665
142250,800684,8.02806771184435
142670,4181938,8.102225065388447
142931,2388329,8.554995553310972
143241,4533115,8.163255442196267
143471,1214445,8.231137695899003
143881,447190,7.894596190982645
144650,1338181,7.8367071705458455
145061,122216,8.256340836522085
146370,4631686,7.867098600941053
147750,2883814,9.21325017396078
148191,4432252,7.468303569265889
148840,196603,8.485099138766596
148890,103890,7.250550035938831
149471,573666,9.308897683062778
149560,471599,7.346551817804795
149670,4552675,5.107151683700391
150390,2139892,8.680537936274296
150400,2391039,8.088866447257322
150680,2251427,7.984742044103668
150971,872931,6.444633441156943
151111,484504,7.777025537772745
151121,28666,7.974943611872442
151990,34091,6.832665609941499
152101,4412509,5.875029666531646
152170,4295821,8.131079248363111
152611,3040795,8.474208554808305
153030,129634,7.207763895148155
153081,537558,9.536608782238712
154291,3693118,7.787661066155027
154851,1281472,7.880525237103419
155271,2205227,7.455673994673702
155281,829127,9.200728767643973
156241,1918003,7.524662787436006
156371,2260199,8.094949308723978
156390,4268950,8.771695111025105
156670,1932068,8.015899853540462
156980,2484994,7.498941281709918
157221,822326,8.688860365002801
157440,498948,8.35196090489099
157551,1000352,8.055926111349015
158830,2272902,7.870417657923678
160011,2279417,6.715914837117077
160131,2575023,8.120138700096458
160170,673411,8.6351092606879
160360,3893974,9.416291916208241
160371,2430403,8.085667114600462
160510,2071570,6.844736222870188
160741,31876,7.497214536724313
163161,4421068,9.004651587565185
163400,464534,6.446878331823395
163631,3891124,7.4691158607446075
164031,460023,7.274912580717423
164170,4096036,9.155384740373727
166010,2577091,7.902018615932086
166191,2392274,8.116035810362831
166941,428685,8.497225353503591
167021,462665,7.5172318608786615
167200,447103,7.939436471314281
167450,452117,6.7192153322675345
167610,1510247,9.5012941140645
168160,1326209,8.568206967360469
168520,2579670,8.371848657523405
168551,2381753,8.148868632698388
168981,487276,7.338794674932362
169200,2208241,8.551463788781225
171081,2251382,7.739505831799271
171410,2391259,6.098086013427235
172571,15656,7.565429722236814
172890,5220760,7.722706908494291
172951,36221,5.320799802690137
172990,305091,8.198571887360112
173070,2078915,7.910154495376283
173121,4877545,7.652014441957524
173501,389215,8.844465301337612
174010,4552675,7.942485788432437
174190,443517,8.163543081974753
174401,2879581,8.249405987751944
174700,321150,7.764704642826466
175101,3174277,7.828445504803815
175500,2071831,6.027156219023773
175690,201483,7.3669335236976865
176640,2525028,7.996063221059235
176700,1271808,7.997674929022355
176741,4020370,7.6094285153522785
176750,4311490,5.875029666531646
177511,311267,7.960398808180692
177681,2471471,9.054632225191689
178071,2482461,8.484344288611432
178091,4741048,9.27444480585136
178390,2180196,6.450432732946908
179720,2273687,7.80534149947107
179830,800684,7.866698578656046
179940,356451,7.821039508546112
180750,4005610,8.254756008211546
181480,438672,7.859636191639973
181510,2256539,7.652014441957524
182561,2277015,7.8551805232968706
183081,463784,8.126936997423497
183231,1552736,8.261248182003762
183730,1796985,5.57640526074712
183860,2259706,7.652014441957524
184741,459282,9.057895034472601
185000,2382555,6.473121952804943
185320,1354988,8.761759917108943
185950,1829938,7.744574770939864
186450,162458,8.140830923643561
187570,2204362,6.012983098948608
188461,2600001,8.736824948952282
188641,481572,8.044595297919873
189851,3448510,7.652014441957524
190181,644525,7.754422607076984
190650,402609,8.176160401632938
190900,1046376,8.617081259097343
191450,2139892,2.0652402475934273
191711,4075519,7.628132901638659
191811,460012,7.858689016071689
191921,4018180,7.889213344448494
192300,2610500,7.890113945076578
192551,2476171,9.172774226318392
192641,2550430,8.248046069757077
192701,1650579,7.80534149947107
193061,215689,9.12374787670726
194640,468013,7.74308831202467
195341,2341532,7.212972717743069
195961,4595326,7.8730637564351795
196010,253112,8.732242459606418
196801,2215214,7.852878019070966
197080,2604421,7.824528269958329
197110,4673368,7.748287051283754
197441,2543439,7.740269239608862
198871,4943551,8.053215767892798
199020,2063519,7.5538194078603835
199950,2473078,7.833926473745535
200500,2340191,8.250734664580085
200971,2427627,8.593409556901262
200980,2334724,7.538588463676357
201100,2942662,7.564977067436635
201121,4025413,8.267334317099689
201190,387779,7.6116679089465356
201601,2600366,8.231823952107044
201620,28498,7.439243212224575
201660,541600,8.214039478820126
202071,166554,8.68312584173201
202151,1185181,8.083075378058464
202481,3884554,7.2352193149906485
202771,3916879,5.760267347017832
204210,3228,7.865353131263936
204451,1798025,8.402860948009439
204561,145925,8.378895802138262
205040,3307879,7.4576565762239575
205201,2599190,8.538908937475501
205951,625273,7.803381546909338
206130,2302653,8.513464975509835
206241,850123,7.8416720554497505
206420,2438898,8.218231526412227
206570,9695,9.00547397270677
206860,2371874,8.331826316961957
207150,840112,7.80534149947107
207540,312722,4.468378744707834
207710,414903,8.07427672881721
207751,4238251,6.446201125529817
207790,2131332,8.23094958108489
208230,2694951,8.147454303449075
208650,2854876,9.95245699573146
208760,1826129,7.812609965711561
208950,1389198,2.6842358897750787
209920,320876,7.904039866872392
209971,4268815,7.973488428314965
210401,1868694,7.628553975476849
210541,561983,4.083612942020526
210561,716862,7.3919379005218095
210941,2372787,7.803479295444408
211131,454135,7.223385927820847
212161,538751,7.409351572494908
212341,2466103,7.489391314034472
212350,3908170,7.832108438070668
213001,541497,8.173348607907716
213090,2528013,7.797482130855225
213410,693650,8.329603672698333
213950,2854876,9.30437600500207
214221,2404808,6.128401262906504
214300,5168,8.054638935880726
215210,1130783,7.47818800478566
215301,127232,7.877460882311684
215510,5992732,8.195312814183895
216060,2595480,7.560104862477155
216311,355439,8.096769019804135
216530,490080,7.973693667969208
217081,2737394,2.4265188491014054
217411,212216,6.009619992518595
217611,1004181,7.92803111891191
217860,4311712,7.842925093784312
218611,931342,8.23262079977442
219500,8467358,8.228003351476367
219851,4396336,6.667259039171264
219980,1277744,7.9724466954171085
220931,2560622,7.652014441957524
221411,8369,4.979849146156727
221950,308428,7.565642205889675
222591,261524,4.708330390704909
223341,1198693,8.074999727768677
223760,478773,2.416658892985963
224191,2447140,7.781657337363394
224341,2391405,7.6345292581646635
224491,2285934,8.024469889545395
225340,2368374,6.434206720084685
225600,324393,7.75312245760547
225791,2256249,8.276933899295402
226141,3442753,7.652014441957524
226491,449930,6.72451836118453
226711,3113920,8.081233439081634
227021,2141878,8.299650770243105
227091,1242,7.472394521607699
227161,3113920,8.518770966042805
227351,2141951,8.153402245233643
227440,424004,7.742889852369913
227521,2381753,8.091392381279615
227530,433138,8.089847462967603
227921,435689,7.826033394067198
228910,491287,9.261404994092977
229460,1738984,9.267114477842249
229621,374583,7.495817805076875
230450,4251175,7.859512319978021
230720,5941771,7.754570177811825
230851,5679028,7.831269528976403
231280,2912968,7.828466251907778
231510,3795157,8.236675879517048
231690,2854540,7.5025447768653235
231881,1469286,8.202594259184488
232370,717,7.458918122710461
232611,15311,8.51777103302297
233250,99875,8.087107824692186
233511,19071,7.918558150899187
233860,2077927,9.12393078263447
234470,273610,7.83390809772175
234901,326664,8.072232149132422
235121,6034,8.70118675156482
235171,1720918,8.240386608803496
236180,1100180,5.714616651050501
237030,305091,8.702128630248321
237191,5240974,8.012525271255331
237320,3758968,9.725218938881824
239110,1274157,7.891485581214724
239121,482090,7.628922325353161
239561,2753592,8.010321883335418
239660,2145226,8.998193439724208
239710,314889,8.359862792632072
239930,308125,7.946626675109895
240031,462548,8.053776901848599
240490,230222,8.365107126036511
241811,2927122,8.541166084619428
242281,25357,8.500274236794164
242290,504685,7.945295716427957
242550,1767667,7.5377221182271255
242971,1079,7.464120877516623
243221,2576730,8.524524094645331
243501,2435139,8.580412408549055
243751,2579670,8.563886164622327
243871,18790,7.361651489149487
244010,1198519,8.183194267623833
244091,3441835,9.023505402422362
244191,2308809,8.360546529556823
244320,460790,8.396123348541638
244761,2477635,7.973480635759621
244951,714189,8.153659920351108
244971,5075125,8.557940620165912
244990,1271808,8.044883201783568
245240,471655,7.603386043713141
245720,307196,8.217714509375048
245881,2198457,7.896513439488752
246280,2476538,7.628935808069818
246641,461022,7.739811999708998
246770,1753316,8.641370282469131
247231,449623,8.01854985864152
247851,514610,8.319270034303209
248091,122054,8.033387265789429
248490,2464530,7.734310953840923
248671,4641646,7.372010198537263
249090,2372666,6.780113327750055
249570,763611,8.217714509375048
249630,1250114,7.652014441957524
249720,4421068,9.53778164781373
251211,3727723,8.146962413003036
251250,573120,8.79827100833595
251410,5119,8.48348303257314
251600,2473942,9.915540290869892
251990,982417,7.327099415551894
252040,304476,7.886957587817893
252550,2106490,8.094616794767909
253001,691004,8.609909092489088
253761,469966,8.217714509375048
254121,982720,8.344148406540835
254280,681470,8.483950394716722
254461,1546667,8.562437814470382
254500,2344017,8.204273752914533
255161,273772,8.246230751813599
255381,1730066,7.285972725553739
255700,4127287,7.93049761057369
255711,1836656,8.312697403273638
255901,2378091,8.083744804547244
255920,485341,8.178457909556563
255931,2238727,7.858021077293992
256290,625734,8.657252072345077
256340,999574,8.561524682525835
256781,2286120,7.47752816042337
256860,2300795,6.586460054335375
257041,2600366,7.923728037093355
257331,5108425,7.652014441957524
257551,2297476,5.314855396150374
258471,2221677,7.224642005605158
258491,1354194,6.872974513775452
258631,2259919,8.094153225894722
259320,2450614,7.979695339090069
259450,3853429,7.317095544123032
260430,1826143,9.381287882322159
260940,461023,7.8143796507093555
261340,2470824,7.555718183908714
261551,459282,8.377646523739267
262251,826458,7.980590227353888
262620,464946,5.746470797549032
262720,4029277,4.576015012271176
262760,3954850,8.49737036957952
263391,2340891,7.580516960717973
263440,229709,4.26134349852962
265481,4876090,7.880734924985814
266530,2604672,6.744054406645439
267521,2580260,9.164041720990738
268550,226126,8.273373834056128
268651,314889,7.567698646213733
268790,2409026,7.5049781233780966
268861,5039041,7.652014441957524
268991,2426709,8.22580536623768
269020,6447652,7.954321552137776
269061,6841975,8.030630389102015
269361,4394638,7.855161683830756
269481,7078906,7.810998227868468
269500,975284,8.786155510391689
269540,22695,4.297579442207959
270311,305091,7.977319721547994
270491,5036077,6.697990578442107
270750,1415586,8.640563890699807
271090,901725,7.899182655274551
271710,2318061,7.6403616594507024
272100,1273027,6.259820986534882
272311,2436870,8.475173932075293
273230,1609097,8.577008244952566
273850,1253683,9.32577181544535
274771,502441,7.520568771439165
278861,304531,6.45801226688844
279461,2856001,8.02499244603508
279580,511816,8.260014032686362
279940,1552732,8.267372512742929
280721,4757194,7.4262128166463715
281471,3083248,8.587653973812333
281531,468389,8.373238508943942
282750,4387630,8.557940620165912
282941,232739,6.369074072391734
284340,4143616,7.543742087784577
286610,3877819,7.739931092784773
287781,2214808,7.999290904452532
287991,2216183,8.081555726529269
290920,493188,9.209387714143247
293591,3103204,7.631685984623167
294480,470346,9.117132039434331
295291,2291653,8.651286459309803
296740,842340,6.307382588714868
297470,387779,6.49795466124115
299441,6841975,8.855977515669265
300190,1350395,8.132750445755814
301720,2463962,8.244991194811462
302910,1077459,7.849113401358797
303021,2427684,7.633701775129733
304091,485720,9.465602970898033
306890,1389198,8.566470607608554
307100,1339176,7.384122448520245
307151,2854876,8.683758780960313
307791,2602455,8.515702709770578
307800,8336450,7.583839354357079
309371,1118435,7.953694683463393
309841,1326209,8.497293362514146
310530,875930,8.007898747653876
311001,4421068,8.212290170714782
311111,830798,7.754772061117324
311610,1812537,7.47408759459701
312350,916431,8.707479019888964
313011,1774131,7.809991800060446
314091,32273,7.9743986202866495
314621,2273023,7.314317168902658
314710,31099,8.040519477015222
315091,1689260,7.433455039318924
315511,328097,8.32268746180265
315580,4570615,8.197556356162812
315951,1097356,7.90624225388796
316270,312058,1.948126094799886
317330,3174526,7.731253785287406
317520,2531639,8.525859781737067
317631,99886,7.60777847451674
317641,4127287,8.1509088065718
317881,4020766,8.0969344666001
318180,2277007,8.294635477439142
318360,672166,7.3868006706809535
320341,446448,7.518153659913469
322881,1957553,8.522801084755725
324900,2895571,7.652014441957524
327180,1139781,8.26316232064035
327950,2770245,9.22302232461184
330601,1362074,8.99744897874417
332071,364144,8.215240510463717
333361,2141878,8.671762882738685
335250,954946,7.339176501981803
336000,1281957,5.879136431431313
336441,103890,8.818834363364287
336450,2543486,8.375309105811167
337561,130794,2.462156226888569
337600,5220724,8.217425154865207
337891,98184,6.177459293724165
339050,479829,7.470852361572611
342291,7251913,8.002481786213925
342360,2463590,7.977768447220583
343431,4696876,7.6005220558574385
343591,2918407,7.8419318502228545
343620,244853,7.852420177209833
344110,2001351,7.879792914026177
344191,4731400,8.037665858693702
347090,97428,8.483007252557869
347811,2107,8.406812963973932
351800,1198693,8.492888879052913
351870,2482917,5.900120128835874
352390,1266045,6.674562373789629
352430,477264,8.726074169823017
352700,4897,7.301422755611503
354541,4018594,7.819277383978397
357080,4542781,7.4577895696728795
357260,102172,8.260561272754854
357711,2254200,8.140726724405296
357761,305091,9.464966638185548
360751,501632,8.177463138145699
361950,840500,8.249310298399509
364420,533126,8.372505118514889
366020,160,8.109052294040318
366901,1326165,7.289745820110337
369020,851099,7.494120694925195
369321,2596683,7.323336702914304
369890,869386,7.5759659929153536
371271,4073185,7.57387562274157
373620,2474323,6.643719671354282
374171,4336795,5.875029666531646
377000,459282,9.220486403797853
377020,305514,7.294778687759829
377540,2273648,6.593931249174254
378031,1957553,8.67582990555617
379080,4005634,7.90238400251698
379151,2528326,8.15729862142611
381051,3036901,8.111513071853626
382380,1332296,8.954937274166433
382481,3756355,7.977615091642415
384550,2232796,7.532311783823689
385211,2287669,8.273313190296685
388170,459282,8.691535367839986
389831,265140,7.570333856756666
393551,2450614,7.78146238165076
395040,620988,8.217714509375048
396281,5041,7.949290791538937
397530,435903,8.073869714768346
397881,3952804,7.840303276133687
398641,310397,8.255532635900643
398701,1350395,7.995349884813005
399481,167270,7.652014441957524
405681,2866666,8.042638698597532
405890,214961,8.599337711286605
406191,220841,8.359912379077327
407011,1703854,7.9244563757088855
407031,3739819,9.605750448175286
408351,445931,8.217714509375048
409751,309002,7.556935926218121
410740,1923674,7.258160514983526
410831,1436216,8.02599984920323
413790,842801,8.328329852918275
415430,1881560,7.854124363890766
415581,1325234,7.864908629159903
417891,851093,7.600492569054663
420040,104148,8.99593707533834
422991,4414693,8.136678190868835
425161,2693031,8.337118769100549
426661,2525028,8.502134707200423
427280,2311691,8.35065909327248
427590,1197306,7.452504155295131
427951,2353702,6.695653220398165
428290,3465649,7.4257706762749
429401,986423,8.59119427570384
429820,2348687,7.431044858270273
431391,4552681,7.5830004247320595
437220,5063497,6.079734705442815
437711,840500,8.159265105309847
439461,4396336,7.652014441957524
442670,866537,2.1942400769482955
444290,2204362,7.896159063346346
444900,2467103,8.762300547756098
450700,254054,8.501713665777354
453320,5095009,7.963048906167867
453471,2131332,8.394063080503258
454630,2446042,8.752222136513883
454881,845896,7.901707379815802
455700,122606,7.581050245684394
459390,2574955,7.7296973901073605
461830,399572,8.580935809169116
466351,499892,7.652014441957524
468800,2925391,8.195312814183895
470330,2435952,7.748192954841271
470410,315410,9.924051160432025
476691,2473078,9.472054441679475
483490,2448177,7.915880246602521
484001,2854540,7.7312306842871745
485041,2334458,8.660219106258214
488121,4012591,8.243721926426398
494140,2444584,7.546652181232195
497541,2372666,8.690012253608929
501321,480547,7.811917556313509
501410,4528615,7.652014441957524
503101,2214811,7.90028157064366
505131,122843,8.217714509375048
508310,103530,7.300104660997784
510570,3534970,8.348771320745232
515560,862842,7.333359573137521
528270,1319281,8.40778110891701
529320,389215,7.4485270352225825
529411,1720918,8.048908031462478
531121,2145261,7.905072092624303
533860,5165923,7.652014441957524
535410,2351682,8.349319313981127
536591,1340407,7.561018005679885
537430,2167097,7.362008103663181
537710,579714,6.836242897821406
541181,2524593,8.994865689140699
541501,2456705,7.8328272001708
541700,4182373,7.628105733332527
545040,15088,8.33036751423111
547491,1787350,5.9652421480464435
549610,592415,7.948397921980138
550471,3730612,7.569670015591592
554641,2480706,8.11308439906108
556230,892049,8.366311019748482
557470,2467103,8.357526708204068
558041,130794,8.13243549401149
561951,644645,8.47934154366143
564201,2204362,8.474695265242774
565490,2577789,8.04848350348426
569771,261545,7.886336565638748
569860,4400638,6.531729794076155
580550,2930800,6.719581440572425
581711,1858824,9.690885494642746
592411,4000258,8.20478926951976
592451,1726513,7.430427992190657
595691,3852478,7.604310744060614
595790,3088066,7.38781703240932
599521,2312450,7.549055359420939
602600,1819862,7.86586536776053
603250,2856193,7.556518141895185
603551,458591,8.613943633340943
606281,822326,8.630276325253762
606841,2476107,8.479183524355706
607021,1154948,7.996107854792588
607681,647093,8.121422395801655
607921,4873261,8.474000384819353
608230,1679042,6.879981816093583
608610,4352317,8.226085297752327
609271,361725,8.085915253006597
609660,1796985,8.475201350222921
609920,4148833,5.779458758045845
610391,546185,8.12081695609466
610891,282223,9.58226646443979
611200,424004,8.248322013212809
613041,2381263,7.984080082479914
613151,3730774,7.652014441957524
613651,304786,8.09463018096487
614611,10890,8.372097258158824
615741,839851,8.599131498554744
616451,4181938,7.909739105597117
617691,3082987,7.652014441957524
617860,1625598,7.955611935351097
618120,4187119,8.248045947602716
618231,4645801,7.652014441957524
619001,496089,5.028399929101796
620361,677106,8.520112732200076
621251,1918727,5.291834916725411
623060,1957073,2.7907204173490796
623781,5221645,8.50836410860848
626500,4020310,7.754053381146021
626610,197409,1.0580349633691608
626620,2375878,9.229586764489891
626621,2145228,9.438108803949618
626901,323354,7.918553002586977
627391,30117,8.949920963962743
627600,826078,8.623505563882155
631271,1354988,8.125581666303148
634101,1281957,8.645773847967535
634691,1819862,7.780276906260403
635551,2341451,8.821489547456629
635590,4421068,8.115323542199887
636831,3895942,6.701989963872072
638641,3262102,8.069085617433268
644271,471978,7.260058793268858
649060,2254200,6.826722199661552
650320,1295449,7.9443419741058126
653091,2254200,8.775903113519636
657810,2599190,8.404366566073815
657861,2456197,7.863459617104101
659091,3836728,7.508402792181731
661070,33078,7.760113781932398
661631,2287669,7.777851197502969
663191,3956947,7.80534149947107
663611,2261085,8.51068184516721
664191,5158702,9.072180127474905
667690,395324,8.685113383911581
668651,2216045,8.502770941875154
668821,2600366,9.286861011132725
669080,2408030,7.912097434721085
669250,571911,8.203757530140924
671051,2344040,7.8249638748862145
672540,32964,8.945811950020392
672990,2279426,7.536227247198248
673810,2254200,8.968005325753609
674130,873287,8.493492292293075
674560,281919,7.840066979947904
675840,5186470,7.8828701538258805
677571,2283303,7.259394204658468
677861,2463719,8.516722201833266
678831,7303735,8.195312814183895
680751,4304347,9.513413202220008
684470,2157809,8.290932526470472
688751,2349047,7.90300951488036
689031,2334513,6.569461035544957
689800,220837,8.54954940441275
689920,2217790,7.820832369872145
690410,1956164,7.803056571118239
691860,2952271,8.953005620970586
693560,272183,5.875029666531646
694711,244328,8.70092649257721
698921,2759493,7.54332432789368
700080,1350395,8.216377895054672
701710,454746,8.228833376921047
701741,1098150,8.189919750339131
702890,2460999,8.624576960496272
705010,1383813,7.778822698633921
705970,5332672,8.135967251806308
707710,2236358,8.289053759895204
710520,2207103,7.588167019837597
711591,2224056,8.212878135085587
712201,2599288,7.743828492190286
712770,2438238,7.236419923065243
713561,1123680,8.247787509723521
718180,2409026,7.210886082218904
719751,2248860,9.02824245432474
719870,7739588,7.495827041582389
721721,1897536,8.58688478067181
724531,839851,8.175176443234443
725381,2909287,7.740172071456967
725831,2575584,8.17793217092954
725950,120846,8.665222323593811
727991,2930800,7.651761479535926
729491,1280602,8.253614847596493
729670,1721523,7.375802350064328
730391,2473078,8.084579012714393
730411,5690488,7.764966917938154
730921,2341451,8.524074369976123
731961,1786160,8.654457906312569
732491,19038,5.925647047584874
734061,2212447,6.131783477971499
734701,1819862,8.13726333306302
735140,36960,8.290417437470008
738251,3758968,8.195312814183895
738521,2141951,8.380899894902647
739601,1330525,8.07471031501053
741351,491287,8.119869075446713
741400,2123069,9.156750065923458
743321,218103,5.885523312838393
744050,1345763,7.721839767468465
746141,196603,9.209078203335284
750520,2327753,7.567763917799451
750561,2338877,7.908388510041142
752741,28642,8.81472318135669
753661,2988286,8.805803028412615
755140,2423293,6.610612844607826
755491,1941429,8.57557360842075
756470,4300483,5.708790096024451
756500,6299320,8.474000384819353
756811,2251423,7.989649978872904
758760,584,8.526229172467763
760361,2431816,7.82985760174796
760761,2993428,7.821724667753688
760920,2575023,7.889019835641147
762011,25357,7.481947588838984
765261,2225151,7.230345577364043
766471,1240867,8.010593952657533
769220,317,8.542894133573844
